"ID","Date_Number","Q3Ahead_Error","lag2_Q3Ahead_Error"
421,95,-0.173333333,-0.0633333330000001
421,96,-0.00666666700000018,-0.936666667
421,97,0.203333333,-1.04
421,98,0.306666667,-0.173333333
421,99,0.0533333330000003,-0.00666666700000018
421,100,-0.0666666669999998,0.203333333
421,109,-2.576666667,-2.206666667
421,110,-1.343333333,-2.803333333
421,111,-0.543333333,-3.086666667
421,112,-0.493333333,-2.576666667
421,117,-0.753333333,-1.543333333
421,118,-0.826666667,-2.163333333
421,125,-0.17,-0.096666667
421,130,-0.223333333,-0.106666667
421,131,-0.326666667,-0.173333333
421,132,-0.373333333,-0.136666667
421,140,-1.06,-1.043333333
421,141,-0.46,-0.653333333
421,142,-0.113333333,-1.07
421,143,-0.243333333,-1.06
421,144,-0.04,-0.46
421,145,-0.0399999999999998,-0.113333333
421,146,0.16,-0.243333333
421,147,0.0866666669999998,-0.04
421,148,-0.0933333329999999,-0.0399999999999998
421,149,-0.39,0.16
421,150,-0.97,0.0866666669999998
422,41,-1.96,-1.423333333
422,42,-2.216666667,-0.26
422,43,-1.73,-1.606666667
422,44,-2.24,-1.96
422,49,0.386666667,-0.196666667
422,50,0.776666667,-0.74
422,51,1.48,-0.656666667
422,101,0.236666667,0.406666667
422,102,-0.196666667,0.403333333
422,107,-1.903333333,-2.456666667
422,108,-1.286666667,-2.373333333
422,116,-1.073333333,-0.353333333
422,117,-0.103333333,-0.503333333
422,118,-0.626666667,-0.563333333
422,119,-0.136666667,-1.073333333
422,120,-0.483333333,-0.103333333
422,121,-0.463333333,-0.626666667
422,122,0.023333333,-0.136666667
422,123,0.056666667,-0.483333333
422,124,0.036666667,-0.463333333
422,125,0,0.023333333
422,130,-0.003333333,-0.036666667
422,131,-0.056666667,-0.053333333
422,132,-0.023333333,-0.016666667
422,133,-0.16,-0.003333333
422,134,-0.01,-0.056666667
422,135,-0.066666667,-0.023333333
422,136,-0.213333333,-0.16
422,137,-0.443333333,-0.01
422,138,-0.503333333,-0.066666667
422,139,0.17,-0.213333333
422,140,0.09,-0.443333333
422,141,0.0587,-0.503333333
422,142,0.076666667,0.17
422,143,-0.0490333330000001,0.09
422,144,-0.04,0.0587
422,145,0.23,0.076666667
422,146,0.2812,-0.0490333330000001
422,147,0.147766667,-0.04
422,148,-0.150833333,0.23
422,149,-0.522,0.2812
423,43,-1.34,-1.996666667
423,44,-1.28,-1.92
423,45,-0.823333333,-1.996666667
423,46,0.173333333,-1.34
423,47,-0.2,-1.28
423,48,0.253333333,-0.823333333
423,49,0.796666667,0.173333333
423,79,-3.953333333,-0.893333333
423,80,-2.44,-1.94
423,113,-0.073333333,-0.533333333
424,41,-3.07,-1.123333333
424,42,-1.916666667,-0.96
424,43,-0.68,NA
424,44,-1.04,-3.07
424,45,0.466666667,-1.916666667
424,46,0.503333333,-0.68
424,47,-0.44,-1.04
424,48,NA,0.466666667
424,49,0.986666667,0.503333333
424,50,1.276666667,-0.44
424,99,NA,NA
424,100,NA,NA
424,101,NA,NA
424,102,NA,NA
424,103,NA,NA
424,104,NA,NA
424,105,NA,NA
424,106,NA,NA
424,107,NA,NA
424,108,NA,NA
424,109,NA,NA
424,114,NA,NA
424,115,NA,NA
424,116,NA,NA
424,117,NA,NA
424,118,NA,NA
424,119,NA,NA
424,120,NA,NA
424,125,NA,NA
424,139,NA,NA
424,140,NA,NA
424,141,NA,NA
424,142,NA,NA
424,143,NA,NA
424,144,NA,NA
424,149,NA,NA
426,42,-1.676666667,-1.8
426,43,-0.7,-2.076666667
426,44,-1.15,-2.61
426,45,-0.693333333,-1.676666667
426,46,-0.426666667,-0.7
426,47,-0.45,-1.15
426,48,-0.236666667,-0.693333333
426,49,0.746666667,-0.426666667
426,50,1.376666667,-0.45
426,51,1.83,-0.236666667
426,52,1.476666667,0.746666667
426,53,0.946666667,1.376666667
426,54,0.016666667,1.83
426,55,-0.95,1.476666667
426,56,-0.38,0.946666667
426,57,-0.79,0.016666667
426,58,0.0766666670000005,-0.95
426,59,0.176666667,-0.38
426,60,-0.0200000000000005,-0.79
426,61,-0.00333333299999961,0.0766666670000005
426,62,0.336666667,0.176666667
426,63,0.17,-0.0200000000000005
426,64,-0.456666666999999,-0.00333333299999961
426,65,-0.483333333,0.336666667
426,66,-0.486666667,0.17
426,67,-0.726666667000001,-0.456666666999999
426,72,1.2,-0.296666667
426,73,1.173333333,0.75
426,78,-2.81,0.306666667
426,84,-1.283333333,-1.596666667
426,85,-1.04,-0.946666667
426,86,-0.9,-0.946666667
426,87,-0.723333333,-1.283333333
426,88,-0.403333333,-1.04
426,89,0.216666667,-0.9
426,90,0.376666667,-0.723333333
426,91,0.656666667,-0.403333333
426,92,0.886666667,0.216666667
426,100,0.113333333,0.803333333
426,101,-0.293333333000001,0.536666667
426,102,-0.606666667,0.0533333330000003
426,103,-1.53,0.113333333
426,104,-2.626666667,-0.293333333000001
426,105,-3.013333333,-0.606666667
426,110,-1.143333333,-2.333333333
426,111,-0.193333333,-1.486666667
426,112,-0.062433333,-1.926666667
426,113,-0.076533333,-1.143333333
426,114,-0.489933333,-0.193333333
426,115,-0.832233333,-0.062433333
426,116,-0.608133333,-0.076533333
426,117,-0.643333333,-0.489933333
426,118,-0.686666667,-0.832233333
426,119,-0.133766667,-0.608133333
426,120,-0.161633333,-0.643333333
426,121,-0.084033333,-0.686666667
426,122,0.088333333,-0.133766667
426,123,0.072666667,-0.161633333
426,124,0.006566667,-0.084033333
426,125,-0.0271,0.088333333
426,126,-0.040666667,0.072666667
426,127,-0.016766667,0.006566667
426,128,-0.033433333,-0.0271
426,129,-0.021466667,-0.040666667
426,130,-0.018933333,-0.016766667
426,131,-0.031666667,-0.033433333
426,132,-0.029133333,-0.021466667
426,133,-0.03,-0.018933333
426,134,-0.005,-0.031666667
426,135,-0.054166667,-0.029133333
426,136,-0.358233333,-0.03
426,137,-0.657233333,-0.005
426,138,-1.098333333,-0.054166667
426,139,-0.6467,-0.358233333
426,140,-0.3983,-0.657233333
426,141,0.185,-1.098333333
426,142,0.084366667,-0.6467
426,143,-0.0952333330000001,-0.3983
426,144,0.2383,0.185
426,145,0.5183,0.084366667
427,42,-2.216666667,-1.26
427,43,-1.03,-1.606666667
427,44,-1.54,-1.72
427,45,-1.233333333,-2.216666667
427,46,NA,-1.03
427,47,-0.34,-1.54
427,48,-0.156666667,-1.233333333
427,49,0.486666667,NA
427,50,1.076666667,-0.34
428,42,-1.206666667,-1.53
428,43,-0.83,-2.546666667
428,44,-1.61,-2.48
428,45,-0.553333333,-1.206666667
428,46,-0.356666667,-0.83
428,47,-0.55,-1.61
428,54,-0.943333333,1.61
428,55,-1.49,1.346666667
428,56,-1.77,1.036666667
428,57,-0.920000000000001,-0.943333333
428,58,-0.583333333,-1.49
428,59,0.276666667,-1.77
428,60,-0.11,-0.920000000000001
428,61,-0.523333333,-0.583333333
428,62,-0.503333333,0.276666667
428,63,-0.42,-0.11
428,64,-0.716666666999999,-0.523333333
428,65,-0.783333333,-0.503333333
428,66,-0.876666667,-0.42
428,67,-1.486666667,-0.716666666999999
428,68,-0.733333333,-0.783333333
428,69,-0.646666667,-0.876666667
428,70,0.41,-1.486666667
428,71,0.633333332999999,-0.733333333
428,72,1.11,-0.646666667
428,73,0.753333333,0.41
428,74,0.766666667,0.633333332999999
428,75,0.146666667,1.11
428,76,-1.693333333,0.753333333
428,77,-2.38,0.766666667
428,78,-2.83,0.146666667
428,79,-2.873333333,-1.693333333
428,80,-2.87,-2.38
428,81,-1.996666667,-2.83
428,82,-1.756666667,-2.873333333
428,83,-1.346666667,-2.87
428,84,-1.573333333,-1.996666667
428,85,-1.2,-1.756666667
428,86,-1.04,-1.346666667
428,87,-1.363333333,-1.573333333
428,88,-1.173333333,-1.2
428,89,-0.403333333,-1.04
428,90,0.016666667,-1.363333333
428,91,0.0566666670000002,-1.173333333
428,92,0.226666667,-0.403333333
428,97,0.143333333,0.27
428,98,0.216666666999999,0.526666667
428,99,0.173333333,0.693333333
428,100,0.243333333,0.143333333
428,101,-0.263333333,0.216666666999999
428,102,-0.326666667,0.173333333
428,103,-1.668,0.243333333
428,111,-0.093333333,-1.276666667
428,112,-0.073333333,-2.056666667
428,117,-0.703333333,-0.133333333
428,118,-0.426666667,-0.583333333
428,119,-0.416666667,-0.553333333
428,126,-0.176666667,0.106666667
428,127,-0.186666667,0.020166667
428,132,-0.023333333,-0.126666667
428,133,-0.06,-0.033333333
428,134,-0.13,-0.046666667
428,135,-0.452666667,-0.023333333
428,136,-0.464333333,-0.06
428,137,-0.593333333,-0.13
428,138,-0.353333333,-0.452666667
428,149,-0.4716,0.29
428,150,-0.8088,0.256666667
429,42,-1.656666667,-1.48
429,43,-1.08,-1.656666667
429,44,-1.39,-2.01
429,45,-0.633333333,-1.656666667
429,46,-0.646666667,-1.08
429,47,-0.36,-1.39
429,48,0.383333333,-0.633333333
429,49,0.926666667,-0.646666667
429,50,1.236666667,-0.36
429,51,1.85,0.383333333
429,52,2.026666667,0.926666667
429,53,1.596666667,1.236666667
429,58,-0.253333333,-1.58
429,63,-0.00999999999999979,-0.130000000000001
429,64,-0.416666666999999,-0.0933333329999995
429,65,-0.193333333,0.0366666670000004
429,66,-1.526666667,-0.00999999999999979
429,67,-0.776666667000001,-0.416666666999999
429,68,-0.603333333,-0.193333333
429,69,-0.546666667,-1.526666667
429,70,1.17,-0.776666667000001
429,71,0.583333333,-0.603333333
429,72,1.05,-0.546666667
429,82,-0.00666666699999996,-2.853333333
429,83,-1.116666667,-1.63
429,84,-1.293333333,-1.956666667
429,85,-1.4,-0.00666666699999996
429,86,-0.84,-1.116666667
429,87,-0.943333333,-1.293333333
429,88,-0.483333333,-1.4
429,89,-0.703333333,-0.84
429,90,-0.343333333,-0.943333333
429,91,0.286666667,-0.483333333
429,92,0.476666667,-0.703333333
429,93,0.493333333,-0.343333333
429,94,0.9,0.286666667
429,95,0.666666667,0.476666667
429,100,0.0633333330000001,0.773333333
429,101,-0.163333333000001,0.486666667
429,102,-0.526666667,0.423333333
431,47,-0.04,-0.74
431,48,0.243333333,-0.533333333
431,49,0.986666667,-0.246666667
431,50,1.176666667,-0.04
431,51,1.88,0.243333333
431,52,1.236666667,0.986666667
431,60,0.56,0.27
431,61,0.0466666670000002,0.446666667
431,62,0.246666667,0.476666667
431,63,0.0899999999999999,0.56
431,64,-0.346666667,0.0466666670000002
431,77,-2.34,1.286666667
431,78,-2.83,0.216666667
431,79,-2.643333333,-1.583333333
431,80,-1.43,-2.34
431,81,-0.986666667,-2.83
431,98,0.556666667,0.336666667
431,99,0.343333333,0.893333333
431,100,0.223333333,0.780333333
431,105,-3.133333333,-0.336666666999999
431,106,-2.446666667,-1.55
431,107,-2.183333333,-2.896666667
431,108,-1.726666667,-3.133333333
431,109,-2.056666667,-2.446666667
431,110,-0.833333333,-2.183333333
431,111,-1.163333333,-1.726666667
431,112,-0.263333333,-2.056666667
431,123,-0.00333333299999999,-0.173333333
431,124,-0.00333333299999999,NA
431,125,-0.11,-0.096666667
432,42,-1.416666667,-1.46
432,43,-0.33,NA
432,44,-0.74,-2.22
432,45,-0.433333333,-1.416666667
432,46,0.303333333,-0.33
432,47,0.56,-0.74
432,48,0.743333333,-0.433333333
432,49,1.386666667,0.303333333
432,50,1.276666667,0.56
432,51,1.68,0.743333333
432,52,1.036666667,1.386666667
432,53,0.096666667,1.276666667
433,42,-2.016666667,-1.74
433,43,-0.93,-2.106666667
433,44,-0.88,-2.12
433,45,-0.593333333,-2.016666667
433,46,-0.196666667,-0.93
433,47,-0.14,-0.88
433,48,0.333333333,-0.593333333
433,49,0.906666667,-0.196666667
433,50,1.196666667,-0.14
433,51,1.91,0.333333333
433,52,1.656666667,0.906666667
433,53,1.056666667,1.196666667
433,54,-0.473333333,1.91
433,55,-1.36,1.656666667
433,56,-1.19,1.056666667
433,57,0.17,-0.473333333
433,58,0.326666667,-1.36
433,59,0.586666667,-1.19
433,60,0.409999999999999,0.17
433,61,0.516666667,0.326666667
433,62,0.256666667,0.586666667
433,63,0.56,0.409999999999999
433,64,-0.376666666999999,0.516666667
433,65,-0.0333333329999999,0.256666667
433,66,-0.446666667,0.56
433,67,-0.876666667,-0.376666666999999
433,68,-0.593333333,-0.0333333329999999
433,69,-0.796666667,-0.446666667
433,70,0.65,-0.876666667
433,71,0.793333333,-0.593333333
433,72,1.32,-0.796666667
433,77,-2.56,1.066666667
433,78,-3.38,0.216666667
433,79,-2.643333333,-1.583333333
433,80,-1.88,-2.56
433,81,-1.796666667,-3.38
433,82,-0.356666667,-2.643333333
433,83,-0.666666667,-1.88
433,84,-1.153333333,-1.796666667
433,85,-1.17,-0.356666667
433,86,-0.68,-0.666666667
433,87,-1.153333333,-1.153333333
433,88,-0.623333333,-1.17
433,89,0.076666667,-0.68
433,90,0.066666667,-1.153333333
433,91,-0.193333333,-0.623333333
433,92,0.336666667,0.076666667
433,93,-0.336666667,0.066666667
433,94,-0.11,-0.193333333
433,95,-0.153333333,0.336666667
433,96,0.0733333329999999,-0.336666667
433,97,0.403333333,-0.11
433,98,0.156666667,-0.153333333
433,99,0.253333333,0.0733333329999999
433,100,0.0833333329999997,0.403333333
433,101,-0.563333333,0.156666667
433,124,0.076666667,-0.013333333
433,125,-0.05,0.098333333
433,126,0.013333333,-0.013333333
433,127,-0.00866666699999999,0.076666667
433,128,-0.033333333,-0.05
433,129,-0.016666667,0.013333333
433,130,-0.009533333,-0.00866666699999999
433,131,-0.066666667,-0.033333333
433,132,-0.037133333,-0.016666667
433,133,-0.18,-0.009533333
433,134,-0.102,-0.066666667
433,135,-0.201066667,-0.037133333
433,136,-0.038233333,-0.18
433,137,-0.338433333,-0.102
433,138,-0.195833333,-0.201066667
433,139,-0.2067,-0.038233333
433,140,-0.2967,-0.338433333
433,141,0.0433,-0.195833333
433,142,0.357866667,-0.2067
433,143,0.306666667,-0.2967
433,144,0,0.0433
433,145,0.48,0.357866667
433,146,0.18,0.306666667
433,147,0.316666667,0
433,148,0.106666667,0.48
433,149,-0.41,0.18
433,150,-1,0.316666667
434,46,-1.396666667,-1.73
434,47,-0.94,-1.84
434,48,-0.956666667,-1.033333333
437,54,-1.233333333,1.38
439,44,-1.29,-2.57
439,45,NA,-2.916666667
439,46,NA,-1.23
439,47,NA,-1.29
439,48,NA,NA
439,49,NA,NA
439,50,NA,NA
439,51,1.53,NA
439,52,0.736666667,NA
439,53,0.596666667,NA
439,54,-1.133333333,1.53
439,55,-1.74,0.736666667
439,60,0.26,-0.58
439,61,-0.203333333,-0.153333333
439,62,-0.703333333,-0.273333333
439,63,-0.51,0.26
439,64,-0.446666667,-0.203333333
439,65,-0.273333333,-0.703333333
439,66,-0.676666667,-0.51
439,86,-0.65,-0.966666667
439,87,-0.833333333,-1.443333333
439,88,-0.783333333,-1.43
440,44,-1.79,-1.87
440,45,-0.833333333,-1.926666667
440,46,-0.496666667,-1.03
440,47,-0.28,-1.79
440,48,0.0433333329999996,-0.833333333
440,49,0.606666667,-0.496666667
440,50,0.846666667,-0.28
440,51,1.6,0.0433333329999996
440,52,1.326666667,0.606666667
442,49,0.866666667,-0.076666667
442,50,1.516666667,-0.44
442,51,1.92,0.523333333
442,52,1.086666667,0.866666667
442,53,0.836666667,1.516666667
442,54,-0.363333333000001,1.92
442,55,-1,1.086666667
442,56,-0.62,0.836666667
442,57,0.17,-0.363333333000001
442,58,0.236666667,-1
442,59,0.766666667,-0.62
442,60,0.489999999999999,0.17
442,61,0.516666667,0.236666667
446,53,0.296666667,0.876666667
446,54,-0.933333333,1.58
446,55,-1.24,0.436666667
446,56,-1.27,0.296666667
446,57,-0.380000000000001,-0.933333333
446,58,0.196666667,-1.24
446,59,0.276666667,-1.27
446,60,0.159999999999999,-0.380000000000001
446,61,0.146666667,0.196666667
446,62,0.246666667,0.276666667
446,63,0.0899999999999999,0.159999999999999
446,64,-0.446666667,0.146666667
446,65,-0.123333333,0.246666667
446,70,1.25,-0.746666667
446,71,1.043333333,-0.693333333
446,72,0.92,-0.0466666670000002
446,73,0.813333332999999,1.25
446,74,0.816666667,1.043333333
446,79,-2.393333333,-1.883333333
446,80,-2.08,-2.74
446,85,-0.86,-1.056666667
446,86,-0.97,-1.366666667
446,87,-0.983333333,-1.643333333
446,88,-0.483333333,-0.86
446,89,-0.0233333330000001,-0.97
446,94,0.59,0.906666667
446,95,0.326666667,0.536666667
446,96,0.393333333,0.263333333
446,97,0.403333333,0.59
446,98,0.406666667,0.326666667
446,99,0.403333333,0.393333333
446,100,0.0833333329999997,0.403333333
446,101,-0.413333333000001,0.406666667
446,102,-0.596666667,0.403333333
446,103,-1.51,0.0833333329999997
446,104,-2.856666667,-0.413333333000001
446,105,-3.273333333,-0.596666667
446,106,-2.356666667,-1.51
446,107,-1.603333333,-2.856666667
446,108,-0.936666667,-3.273333333
446,109,-1.876666667,-2.356666667
446,110,-0.443333333,-1.603333333
446,111,-0.243333333,-0.936666667
446,112,-0.153333333,-1.876666667
446,113,-0.133333333,-0.443333333
446,114,-0.123333333,-0.243333333
446,115,-0.113333333,-0.153333333
446,116,-0.173333333,-0.133333333
446,117,-0.303333333,-0.123333333
446,118,-0.126666667,-0.113333333
446,119,-0.136666667,-0.173333333
446,120,-0.233333333,-0.303333333
446,121,-0.113333333,-0.126666667
446,122,-0.046666667,-0.136666667
446,123,-0.063333333,-0.233333333
446,124,-0.113333333,-0.113333333
446,125,-0.15,-0.046666667
446,126,-0.105266667,-0.063333333
446,127,-0.037466667,-0.113333333
446,128,-0.038733333,-0.15
446,129,-0.028566667,-0.105266667
446,130,-0.031633333,-0.037466667
446,131,-0.052666667,-0.038733333
446,132,-0.018933333,-0.028566667
446,133,-0.0484,-0.031633333
446,134,-0.685,-0.052666667
446,143,0.046466667,-0.285
446,144,-0.0149999999999999,-0.0625
448,51,1.53,-0.456666667
448,52,0.636666667,0.486666667
448,53,NA,1.076666667
448,54,NA,1.53
448,55,NA,0.636666667
448,56,-1.87,NA
448,57,-1.48,NA
448,58,0.246666667,NA
448,91,0.506666667,-0.483333333
448,92,0.236666667,0.026666667
448,93,-0.556666667,0.236666667
448,94,0.61,0.506666667
448,95,0.176666667,0.236666667
448,96,0.393333333,-0.556666667
448,97,0.203333333,0.61
448,98,0.156666667,0.176666667
448,99,0.403333333,0.393333333
448,100,0.633333333,0.203333333
448,101,-0.213333333,0.156666667
448,102,-0.346666667,0.403333333
448,103,-1.11,0.633333333
450,57,-0.380000000000001,-0.833333333000001
450,58,0.196666667,-1.19
450,59,NA,-0.92
451,53,0.796666667,0.676666667
451,58,-0.00333333299999961,-0.86
452,55,-0.54,1.036666667
452,56,-1.07,1.396666667
452,57,-0.680000000000001,0.0666666669999998
452,58,-0.303333333,-0.54
452,59,0.876666667,-1.07
452,60,NA,-0.680000000000001
452,65,-0.123333333,NA
452,66,-0.276666667,0.29
452,67,-1.346666667,0.0533333330000003
452,68,0.106666667,-0.123333333
452,69,-0.746666667,-0.276666667
452,70,0.260000000000001,-1.346666667
456,57,-1.28,-1.433333333
456,58,NA,-1.74
456,59,-0.723333333,-2.37
456,60,-1.14,-1.28
456,61,-1.353333333,NA
456,62,NA,-0.723333333
456,63,NA,-1.14
456,64,NA,-1.353333333
456,69,NA,-0.776666667
456,70,NA,-1.246666667
456,71,NA,NA
456,72,NA,NA
456,73,NA,NA
456,74,NA,NA
456,75,0.166666667,NA
456,76,-2.083333333,NA
456,77,NA,NA
456,78,NA,0.166666667
456,79,NA,-2.083333333
456,80,-1.58,NA
456,81,NA,NA
456,82,NA,NA
456,93,NA,0.486666667
456,94,NA,1.006666667
456,95,NA,0.536666667
456,96,0.143333333,NA
456,97,NA,NA
456,98,NA,NA
456,99,NA,0.143333333
456,100,NA,NA
456,106,-2.356666667,-1.01
456,116,0.026666667,-0.103333333
456,138,-0.828333333,-0.501666667
456,139,-0.595,-0.588333333
456,140,-0.185,NA
456,141,0.115,-0.828333333
456,142,0.036666667,-0.595
456,143,-0.068333333,-0.185
456,144,0.0350000000000001,0.115
456,145,0.0650000000000002,0.036666667
456,146,0.0150000000000001,-0.068333333
456,147,NA,0.0350000000000001
458,64,-1.046666667,-0.703333333
458,65,-1.073333333,-0.703333333
458,66,-1.476666667,-1.16
458,67,-1.246666667,-1.046666667
458,72,0.27,-1.046666667
462,59,NA,-0.94
462,60,0.239999999999999,-0.24
462,61,-0.373333333,-0.413333333
462,62,-0.373333333,NA
462,67,-0.366666667000001,-0.586666666999999
462,68,-0.443333333,-0.423333333
463,59,0.276666667,-0.470000000000001
463,60,0.26,-1.18
463,61,-0.0533333329999994,-0.403333333
463,62,-0.153333333,0.276666667
463,63,-0.0600000000000005,0.26
463,64,-0.546666666999999,-0.0533333329999994
463,65,-0.423333333,-0.153333333
463,66,-0.576666667,-0.0600000000000005
463,67,-1.126666667,-0.546666666999999
463,68,-0.943333333,-0.423333333
463,69,-0.746666667,-0.576666667
463,70,0.45,-1.126666667
463,71,0.943333333,-0.943333333
463,72,1.52,-0.746666667
463,73,0.813333332999999,0.45
463,74,1.066666667,0.943333333
463,75,0.166666667,1.52
463,76,-1.383333333,0.813333332999999
463,77,-2.39,1.066666667
463,78,-2.93,0.166666667
463,79,-2.543333333,-1.383333333
463,80,-1.58,-2.39
463,81,-1.886666667,-2.93
463,82,-1.256666667,-2.543333333
463,83,-1.616666667,-1.58
463,84,-1.993333333,-1.886666667
463,85,-0.96,-1.256666667
463,86,-1.52,-1.616666667
463,87,-0.483333333,-1.993333333
463,88,-0.633333333,-0.96
463,98,0.256666666999999,0.276666667
463,99,0.0533333330000003,-0.256666667
463,100,-0.216666667,0.453333333
463,101,-0.633333333,0.256666666999999
463,102,-1.146666667,0.0533333330000003
463,103,-2.11,-0.216666667
463,104,-3.506666667,-0.633333333
463,105,-3.823333333,-1.146666667
463,106,-3.086666667,-2.11
463,107,-2.653333333,-3.506666667
463,108,-2.236666667,-3.823333333
463,109,-2.686666667,-3.086666667
463,110,-1.343333333,-2.653333333
463,111,-0.343333333,-2.236666667
463,112,-0.393333333,-2.686666667
463,113,-0.753333333,-1.343333333
463,114,-0.643333333,-0.343333333
463,115,-0.273333333,-0.393333333
463,116,-0.773333333,-0.753333333
463,117,-0.553333333,-0.643333333
463,118,-0.176666667,-0.273333333
463,127,-0.036666667,-0.113333333
463,128,-0.083333333,-0.15
463,129,-0.128866667,-0.166666667
463,130,-0.153333333,-0.036666667
463,131,-0.156666667,-0.083333333
463,132,-0.193333333,-0.128866667
463,133,-0.38,-0.153333333
463,143,0.146666667,-0.21
463,144,0.0600000000000001,0.1634
463,145,0.15,-0.0133333330000001
464,73,0.313333332999999,0.95
465,61,0.246666667,0.596666667
465,62,0.296666667,0.976666667
465,63,0.59,-0.44
465,64,0.153333333,0.246666667
465,65,-0.223333333,0.296666667
465,66,0.323333333,0.59
465,67,-0.346666667,0.153333333
465,74,0.916666667,0.943333333
465,75,0.016666667,1.02
465,76,-1.283333333,1.163333333
465,81,-1.786666667,-2.63
465,86,-0.62,-1.416666667
465,87,-0.883333333,-1.243333333
466,66,-0.876666667,-0.21
469,59,0.376666667,-0.470000000000001
469,60,0.0599999999999996,-0.28
469,61,-0.153333333,0.096666667
469,62,-0.0533333329999994,0.376666667
469,63,0.0899999999999999,0.0599999999999996
469,64,-0.346666667,-0.153333333
469,65,-0.223333333,-0.0533333329999994
469,66,-0.276666667,0.0899999999999999
469,67,-0.826666667,-0.346666667
469,72,0.52,-0.546666667
469,73,0.413333333,0
469,74,1.216666667,0.143333332999999
469,75,0.116666667,0.52
469,76,-1.483333333,0.413333333
470,67,-0.746666667,-0.846666667
470,75,NA,0.92
471,59,0.346666667,-0.970000000000001
471,60,-0.510000000000001,-0.48
471,61,-0.633333332999999,-0.00333333299999961
471,62,-0.483333333,0.346666667
471,63,-0.49,-0.510000000000001
471,64,-0.376666666999999,-0.633333332999999
471,65,-0.323333333,-0.483333333
471,66,-0.326666667,-0.49
472,59,0.686666667,-0.56
472,60,0.279999999999999,-0.25
472,61,0.266666667,0.216666667
472,62,0.616666667000001,0.686666667
472,63,-0.63,0.279999999999999
472,64,-0.436666667,0.266666667
472,65,0.126666667,0.616666667000001
472,66,-0.146666667,-0.63
472,67,-0.896666667000001,-0.436666667
472,68,-0.913333333000001,0.126666667
472,69,-0.606666667,-0.146666667
472,70,0.100000000000001,-0.896666667000001
472,71,0.623333333,-0.913333333000001
472,72,1.12,-0.606666667
472,73,1.573333333,0.100000000000001
472,74,1.516666667,0.623333333
472,75,0.286666667,1.12
472,76,-1.203333333,1.573333333
472,77,-2.07,1.516666667
472,97,0.709333333,0.327
472,98,0.769666667,0.102666667
472,99,0.169333333,0.213333333
472,100,0.317333333,0.709333333
472,101,0.216166667,0.769666667
472,102,-0.256666666999999,0.169333333
472,103,-1.3426,0.317333333
472,104,-2.326666667,0.216166667
472,105,-2.413333333,-0.256666666999999
472,106,-2.156666667,-1.3426
472,107,-1.721433333,-2.326666667
472,108,-2.044966667,-2.413333333
472,109,-2.563366667,-2.156666667
472,110,-0.974533333,-1.721433333
472,111,-0.823333333,-2.044966667
472,112,-0.936633333,-2.563366667
472,113,-0.800033333,-0.974533333
472,114,-0.753333333,-0.823333333
472,115,0.086666667,-0.936633333
472,116,-0.224933333,-0.800033333
472,117,-0.113333333,-0.753333333
472,118,-0.154466667,0.086666667
472,123,0.076666667,-0.490333333
472,141,0.31,-0.623333333
472,142,-0.393333333,-0.78
472,143,-0.283333333,-0.04
472,148,0.276666667,0.27
472,149,-0.0700000000000003,0.21
472,150,-1.06,0.276666667
475,59,0.226666667,-0.69
475,60,0.0599999999999996,0.0199999999999996
475,61,-0.453333333,0.096666667
475,62,-0.203333333,0.226666667
475,63,-0.51,0.0599999999999996
475,64,-0.646666667,-0.453333333
475,65,-0.473333333,-0.203333333
475,66,-0.176666667,-0.51
475,67,-0.946666667000001,-0.646666667
475,68,-0.843333333,-0.473333333
475,69,-0.646666667,-0.176666667
475,74,0.816666667,0.363333333
475,79,-1.843333333,-1.703333333
481,59,0.176666667,-1.27
481,60,-0.11,-0.83
481,65,-0.773333333,-0.503333333
481,66,-0.676666667,-0.41
481,67,-1.346666667,-0.696666667
481,68,-0.893333333,-0.773333333
481,69,-0.646666667,-0.676666667
481,70,0.45,-1.346666667
481,71,0.793333333,-0.893333333
483,94,0.703,0.446666667
483,95,0.319666667,0.726666667
483,96,0.486333333,0.806333333
483,97,-0.0536666669999999,0.703
483,98,-0.166333333000001,0.319666667
483,99,-0.294666667,0.486333333
483,100,-0.923366667,-0.0536666669999999
483,101,-1.063333333,-0.166333333000001
483,102,-0.446666667,-0.294666667
483,103,-1.7767,-0.923366667
483,104,-3.206666667,-1.063333333
483,105,-3.573333333,-0.446666667
483,106,-2.756666667,-1.7767
483,107,-1.453333333,-3.206666667
483,108,-1.236666667,-3.573333333
483,109,-0.626666667,-2.756666667
483,110,-0.093333333,-1.453333333
483,111,-0.543333333,-1.236666667
483,112,-0.643333333,-0.626666667
483,113,-0.523333333,-0.093333333
483,114,-0.513333333,-0.543333333
483,115,-0.783333333,-0.643333333
483,116,-0.593333333,-0.523333333
483,117,-0.003333333,-0.513333333
483,118,-0.296666667,-0.783333333
483,119,-0.306666667,-0.593333333
483,120,-0.253333333,-0.003333333
483,121,0.016666667,-0.296666667
483,122,0.033333333,-0.306666667
483,123,0.016666667,-0.253333333
483,124,0.016666667,0.016666667
483,125,-0.02,0.033333333
483,126,-0.066666667,0.016666667
484,65,-0.173333333,-0.353333333
484,66,-0.386666667,-0.26
484,67,-0.846666667,-0.496666667
484,68,-0.773333333,-0.173333333
484,69,-0.806666667,-0.386666667
484,70,-0.25,-0.846666667
484,71,0.293333333,-0.773333333
